Date,Open,High,Low,Close,Adj Close,Volume
2016-10-27,139000.000000,139500.000000,135500.000000,138000.000000,118660.734375,503571
2016-10-28,138000.000000,141500.000000,137500.000000,140500.000000,120810.398438,708752
2016-10-31,139000.000000,141000.000000,139000.000000,140000.000000,120380.453125,394472
2016-11-01,141000.000000,141500.000000,140000.000000,141500.000000,121670.242188,436941
2016-11-02,141000.000000,141500.000000,139500.000000,139500.000000,119950.507813,655976
2016-11-03,139500.000000,140000.000000,136000.000000,136500.000000,117370.960938,520972
2016-11-04,136500.000000,137000.000000,135500.000000,136000.000000,116941.015625,345493
2016-11-07,137500.000000,138000.000000,136000.000000,137000.000000,117800.867188,388228
2016-11-08,137500.000000,139500.000000,137000.000000,138500.000000,119090.679688,341446
2016-11-09,138000.000000,140000.000000,130500.000000,134000.000000,115221.296875,1054746
2016-11-10,135000.000000,135000.000000,129000.000000,129000.000000,110921.984375,1253550
2016-11-11,130000.000000,132000.000000,130000.000000,131500.000000,113071.640625,571291
2016-11-14,132000.000000,134000.000000,131000.000000,132000.000000,113501.570313,369913
2016-11-15,131500.000000,132000.000000,129500.000000,130500.000000,112211.773438,416685
2016-11-16,130500.000000,133500.000000,130000.000000,131000.000000,112641.710938,379475
2016-11-17,131000.000000,133000.000000,131000.000000,132000.000000,113501.570313,217101
2016-11-18,131500.000000,132000.000000,129500.000000,129500.000000,111351.929688,282286
2016-11-21,130000.000000,133500.000000,129500.000000,133500.000000,114791.367188,392922
2016-11-22,133500.000000,134500.000000,132500.000000,133500.000000,114791.367188,366844
2016-11-23,134500.000000,135000.000000,132500.000000,134000.000000,115221.296875,292727
2016-11-24,133500.000000,136000.000000,133000.000000,135000.000000,116081.148438,340767
2016-11-25,135500.000000,136000.000000,134500.000000,136000.000000,116941.015625,180033
2016-11-28,135000.000000,136000.000000,133500.000000,135000.000000,116081.148438,256341
2016-11-29,133000.000000,135500.000000,133000.000000,134500.000000,115651.218750,312216
2016-11-30,133500.000000,134500.000000,132500.000000,133000.000000,114361.429688,1188767
2016-12-01,133000.000000,135500.000000,132000.000000,132000.000000,113501.570313,478362
2016-12-02,134000.000000,136000.000000,133000.000000,133500.000000,114791.367188,403575
2016-12-05,134500.000000,135500.000000,133000.000000,134000.000000,115221.296875,244209
2016-12-06,135500.000000,137000.000000,135000.000000,136500.000000,117370.960938,374760
2016-12-07,138000.000000,138000.000000,136500.000000,136500.000000,117370.960938,279131
2016-12-08,138500.000000,142000.000000,138000.000000,142000.000000,122100.156250,889649
2016-12-09,142000.000000,145000.000000,141000.000000,144000.000000,123819.890625,647418
2016-12-12,146000.000000,148000.000000,143500.000000,144500.000000,124249.828125,378077
2016-12-13,144500.000000,145000.000000,142500.000000,145000.000000,124679.773438,283933
2016-12-14,144500.000000,145000.000000,142000.000000,143500.000000,123389.968750,261384
2016-12-15,142000.000000,143000.000000,141000.000000,142000.000000,122100.156250,285737
2016-12-16,141000.000000,142000.000000,139000.000000,139500.000000,119950.507813,523767
2016-12-19,140000.000000,142500.000000,139500.000000,142000.000000,122100.156250,293868
2016-12-20,141500.000000,144000.000000,141500.000000,143500.000000,123389.968750,399511
2016-12-21,144500.000000,144500.000000,142500.000000,143500.000000,123389.968750,310188
2016-12-22,143000.000000,143000.000000,141000.000000,142000.000000,122100.156250,334338
2016-12-23,143000.000000,144000.000000,142000.000000,144000.000000,123819.890625,357914
2016-12-26,143500.000000,145000.000000,143500.000000,144500.000000,124249.828125,206099
